LetterID,Date,MaintCrew,ProdShift,STARTAuditCount,Attachments,Safety,TopXActions,Joining,Dimensional,Training,Recognition,EquipRepairs,DoorRepairs,FollowUp,Environmental
1225,11/21/2019,C,B,0,;;;Main Top 10.pdf;Sub Top 10.pdf;,"Hung signs for forklift and truck drivers at Black, Copper, and Tan docks.",\n,"Nights - Sidorowicz - 11-21-19
 
Mainline 
8Y-10-05 ? Max time exceeded ? EL adjusted parameters in step 14 and 15 through the night. Tool was faulting on all makes and models. Went through robot path on lunch and programming looked fine. Also had TM?s inspect the bit / head assembly for wear.
 
8Y-10-06 ? Max time exceeded ? EL adjusted voltage in step 13 for spot locations that faulted repeatedly. TM?s inspected bit / jaw assembly for wear on lunch.
 
6Y-110-02 - BT3 fault ? Screw was stuck sideways in the weber escapement not allowing it to fall and make prox switch. TM?s cleared obstructions inside of the feeder escapement and also cleaned the feeder escapement.
 
6X-170-04 ? Head too high ? Rivmon was reading .01mm out of allowed tolerance. EL stopped the line for me to go in and visually inspect and measure rivet before using teach last function. Rivet measured well within tolerance and button looked concentric. Unit was flagged suspect for inspector to put eyes on as well. 
 
7K-40-05 ? Drive fault ? EL?s replaced the robot side ATI (EC6M) after exhausting other cable options with no luck. 
 
Subs
5C-320-02 ? Nose switch fault ? EL checked nose switch cables along with blowing out nose switch housing with no success. TM?s swapped gbsd
 
Tool makers worked on date stamps and hemmers between shifts
 
Weber?s currently on Gun 2
7G-70L-01, 7G-70R-01",,Submitted Winter Safety SPL for C-Crew.,,\n\nParts:,,,
1226,11/21/2019,D,A,0,;;;A-crew 112119 Main FIS.pdf;A-crew 112119 Sub FIS.pdf;,No Issues,\n,"8Y-010-06: Screw faults, Gun 1 had a broken bit and bent jaws. Changed to gun 2. At break repaired Gun # 1.  Faulting on program 2 on step 15 max time exceeded. Adjusted step 14 from 1300 rpm to 2500 rpm.
 
9A-040-01: Screw faults, Faulted on schedule 2 step 15 max time exceeded, and BT3 faults.  Toolmakers cleaned escapement.
 
5C-030-04: Head not back, Was caused by improper change over.
 
5G-005-LH: Feeder escapement, Cleared the stud from the escapement.
 
8C-010-01: SPEC nut PP, The Hopper was over filled and when the nuts was placed in the bowl the nuts got jammed at the bottom of the bowl.  Cleaned out some of the nuts.
 
8F-115-01: Speed too low, Do to a velocity change and verified by inspector.
 
8Y-010-05: Screw faults, step 15 max time exceeded.  Adjusted step 15 to 230.
 
6X-060-02: Screw faults, Schedule 9 adjusted step 13, and 15 to 1.2 volts and step 15 from 220 to 200.
 ","C. Lowe (B-Crew 11/21/19)
 
Removed 1.5mm from the RH EXP 4-way PIN (x-axis) at Hood Install to move the RH side of EXP Hoods AFT to tighten the rear fender to Hood margins per Chassis fit concerns","B. Utley and N. Riddle went to medical today.
 
B. Miles completed blood bourne pathogen.
 
B.Hanna completed Lead, Cadmium, Chromium training 
 
All D crew trades notifed to take Bloodborne training.
 
All D Crew United Way cards have been passed out. (Besides vacation and training people-3).",,\nAll  heater sealer system CMs have been turned back in and closed out.\nParts:,,,
1227,11/22/2019,C,B,0,;;;Main Top 10.pdf;Sub Top 10.pdf;,Hung dome mirrors at X-24 and X-30 intersections.,\n,"Nights - Sidorowicz - 11-22-19
 
Mainline 
6X-20-04 ? Multiple rivets ? HMI was showing tool probe stuck in the multiple rivet position. TM?s removed feeder stick off nose assembly to find just one rivet but the pusher assembly stuck backwards. Cleaned assembly and reinstalled. Fault did not reoccur. 
 
6X-60-02 ? Step 15 ? Struggled with max time faults through the night on multiple screw locations. EL?s made adjustments according to what fault was received at the time. TM?s gave the head / jaw assembly a once over on lunch no issues were found, drive bit still looked good. As changes were made within step 13 and 14, faults cleared up as the night went on and changes were made.
 
7K-20R-01 ? Step 5 ? Tool was not reaching target depth. Gun was swapped to backup gun until shift change. Between shifts TM?s cleaned out the head / jaw assembly along with verifying that the brake was functioning properly, all checked out well. EL had 3 units held to verify the tool would function at start-up, no faults. Monitor
 
8Y-40-02 ? Feed fault ? EL attempted to blow out nose switch housing with no luck. Tape visually appeared to not be under or over pulling. TM?s swapped gbsd.
 
Subs
9C-230-01 ? Esc not returned ? Profil stud got jammed between the escapement and the exit tube, not allowing the escapement to return. TM?s cleared jammed profil stud along with cleaning out the escapement slide.
 
9B-250-06 ? No SOW ? No stud on work fault. EL and I went into the cell to find that there wasn?t a stud in the collet. We checked the feed tube to see if we could visually see any jammed studs and couldn?t find anything. Stud got stuck sideways in feeder not allowing studs to fall into the escapement. 
 
Tool makers worked on date stamps and hemmers between shifts
Worked on 7K-20R-01 Gun 1 between shifts
 
Weber?s currently on Gun 2
7G-70L-01, 7G-70R-01",,,,"A loose chain on the power roll bed at the entrance to the paint tunnel was allowing units to coast, causing occasional faults. Erin and Drew adjusted the deceleration time and prox positioning to prevent the faults, but paint finished early and prevented them from stripping out the roll bed for chain adjustment.
 
The roll bed at Z-38 needs to be stripped out at the end of shift and the chain tightened.\n\nParts:",,The roll bed at Z-38 needs to be stripped out at the end of shift and the chain tightened.,
1228,11/22/2019,D,A,4,;;;mainline.pdf;Subs.pdf;,No Issues,\n,"7G-070R-01: Screw fault. Broken bit and jaws, Replaced bit and assembly head.
 
9C-230-01: Clinch valve output fault.  EL to clean sensor on ramp.
 
9B-250-01: STDW flt,  Maintenance count need to be reset.
 
 8F-120-01 Gun # 1: Broken ATI tool changer, Toolchanger wouldn't connect to Gun 1.  Replaced the bracket with the locating pin.
 
6X-060-02: Screw faults, Faulting on programs 1 and 2. adjusted step 7, 8, 14.
 
6Y-180-03: Screw fault, Schedule 2 on step 15. No Changes.
 
8Y-010-05: Screw faults, Schedules 1, 2 on step 15 Max Time.  Adjusted step 15 to 215.
 
7K-040R-04: Drive FLT, EL to clean the ATI modules pins between shifts.
 
5A-010-01: Cylinder not extended, Cylinder locked up.  Replaced cylinder.",,Tommy Seals Medical High Climbing exam complete,,\nPallet Farm - we had to straighten two pallets on the crossover that were catawampus.\nParts:,"100- Door guides were hit and bent in had to be straightened for door to operate.
 
127 - Door was knocked out of the guides.  Also there is burned plug in board.  D. Aldridge is ordering one asap.","Carpenters need to hang white board in A. Lopez's office.
 
Carpenters need to paint stand tan for T. Lavigne in the Carp shop.
 
7G Lefthand roof rail OP100 - the center light screen post is busted out of the floor.
 
Called ITR shop to pick up scissor lift 612.  It won't go up.",
1229,11/22/2019,C,C,6,;;;;;,No Issues,\n,,,,,\n\nParts:,,,
1230,11/23/2019,C,B,0,;;;top10m.pdf;top10s.pdf;,No Issues,"\nInserted pallet 20887 93 back into the system that has been sitting on the turn table at pallet repair for at least a week.  Then inserted the pallet that had the code strip replaced.    ","Nights - Sidorowicz - 11-23-19
 
Mainline  
8Y-10-05 ? Max time exceeded step 15 ? EL increased RPM by 200 in step 14 for problematic screw locations.
 
Subs
9A-40-02 ? Max time strip outs ? Tool was failing to reach its target torque before the maximum allowable time limit. After inspecting screws EL and I noticed that the screws were fully seated but the top of them were getting witness marks of the bit slipping. TM?s inspected the drive bit to find it fairly worn. Replaced drive bit along with cleaning / lubing the head and jaw assembly.
 
5C-320-02 ? Nose switch fault ? EL attempted to blow out nose switch housing along with making sure all nose switch connections were tight on tool. EL sent tool back in too see if it would run and it faulted instantly. TM?s swapped gbsd.
 
Tool makers worked on date stamps and hemmers between shifts
 
Weber?s currently on Gun 2
7G-70L-01, 7G-70R-01",,,,\n\nParts:,,,
1231,11/23/2019,D,,0,;;;;;,No Issues,\n,"7G-010L-03: Cube run time.Bowl feeder was over filled and there was plastic and paper in the escapement.  Remove some studs a cleared the escapement.
 
7G-070L-01: Screw faults, Max time exceeded step 15 on schedules 3, 6 ,9. Adjusted step 15.
 
6Y-110-02: Screw faults, Max time exceeded step 15. On schedule 3, 6 
adjusted step 15 to 200 RPM.
 
Weber Screw faults there has been several the last few days at multiple stations that it maybe the screws again.
 
6Y-160-01: Broken Die, Replaced die.
 
7X-020R-01 G2: Broken Die, Replaced Die.",,,,\n\nParts:,,,
1232,11/24/2019,B,C,0,;;;;;,No Issues,\n,"Nights - Sidorowicz - 11-24-19
 
MMC backups listed below completed with John and Steve on Framer Respot 1 and 2.
6Y-80-09
6Y-80-10
6Y-110-01
6Y-110-02
6Y-180-01
6Y-180-02
6Y-180-03
6Y-180-04
Also waiting on more MMC cards to arrive from general stores to complete body sides and underbody respot.
 
TM?s worked on PM?s all night 32 completed.",,,,"\nReplaced code strip under pallet 20824/54.  Ready to install tonight.
Tightened chains on PRB #23 in the mezz at Z36 and verified.
Installed light kits on 3 Big Ass Fans at 7G.  1103, 1104, and 1106.
Replaced damaged Leoni tube on right body sides robot 7L20R03 and roof header build up robot 6G20R01
Started installing cables and hardware for the baffle error proofing in sta 100 closure 1.  
Completed millwright, pipefitter, and electrician PM?s throughout the shop. 
Cleaned cells and inspected the tools in most areas.\nParts:",Door Repairs:,,
1233,11/24/2019,D,,0,;;;;;Weekend 11-24-19.xlsx,No Issues,\n,"In attachments there is a list of Setters and Dies changed over the weekend.
 
Changed over adhesive barrels from 410 to 576 Purple on the following Line:
Front Door 5B-030-03, 5C-040-03
Rear Door  5C-030-03, 5C-040-03
 
Setters Changed and Rotation #:
6Y-100-06  # 8936  Rivets checked Good
8Y-030-04  #9022  Rivets checked Good
8Y-040-06  # 9021  Rivets checked Good
5B-320-02  Front Door
6X-020-12  # 8972
8X-080-02  #9030",,,,"\nCompleted planned pull ahead work for K-brace conveyor install.   Moved one panel out of the way,  set the new conveyor panel and component board.   Ran cable tray across the top.
 
Closure #2  station 210 LH and RH analog hoist clear switches are on line.
 
Completed programing for hoist clear switches for stations 20 and 40 U/B mainline.    Ran into issues with the festone interferring with laser switches.   Reverted back to original switches until festoon can be modified.
 
Installed 4 new ladder hangers at BB-29, HH-25,  CC-38 in Mezz. and BB-31 in Mezz.    The hangers in the mezz are attached to roof trusses.   All hangers still need paint.
 
Installed all hand fixture indicator lights and landed wires in stations 70 and 120 closure #1.   Programming still needs completed.
 
Added Number stickers to the carriers in bodysides.
 
Replaced Pin Clamp on robot 7X-20R-18
 
Pre-clamp station #10 PV1 now has screens made for underbody part present switches.    PLC logic still needs written to drive the screens.
 
Electrician worked on Door Line Panelview screens.  Making the rear match the front.
 
Pipefitters completed greasing 35 robots Thursday and Friday.  Electricians put them back to home.
 
Carps and Painters - Completed preparing the board at S17.  Worked striping walkways and painting crosswalks including 36 aisle and the red tool area.\nParts:",Door Repairs:,,
1235,11/25/2019,A,C,0,;5B-30-03_11-24-19.pdf;5B-310-R01_4D.pdf;7K-40-R08_11-24-19.pdf;7X-020R-R18_4D.pdf;;Main Top 10.pdf;Sub Top 10.pdf;IMG_20191120_080419_726 (1).jpg;IMG-2195.jpg,No Issues,"\nMain #1 and #3 ? 7X-020R-18 Pin Clamp Fault ? See 4D
 
Main #6 ? S030 Valve fault return skid stops ? Found the cable was loose on the valve. Tightened it. Replaced cord between shifts with a 90 to alleviate any pressure on the connector
 
Subs #2 ? 5B-310-R01 Robot Control Fault ? See 4D
 
Subs #4 ? 5B-300-R01 Robot Process IO Comm Faults - Replaced ethernet cable from E1B1 to gun changer.","Snyder ? A-Crew ? 11/25/19
#1 ? 7K-40-R08 ? Weber tebacle ? 2hrs ? When I came in at 7p I was informed RHBS had not run a single unit due to a Weber being down. They said that neither gun would work and it would not complete an eject sequence. By the time I got there they had already temped a signal cable bypassing the IGUS with no luck. I then attempted to have them adjust and set the analog depth sensor to make it run. When adjusting it the values were jumping all over the place. At this point we installed a jumper signal cable from the gun to the robot in order to rule out the ATI. Attempted to adjust sensor again and saw the same issues. We then took the temp cable and ran it from the gun all the way to the Weber controller directly. This would rule out ANY cable in the system. Same issues. At this point we tried a completely new analog depth sensor?no luck. We located the prints and traced the analog depth sensor wire back to the WSP2 module inside the controller. It is rare for these to fail but it was the only thing left. Satterwhite was able to locate one and we were able to successfully swap it out and install the old memory card retaining all of our settings and programming information. With the new WSP2 we were able to successfully set the analog depth sensor to rear its advanced position. Once it was set the tool was able to run without any issues. Only work done in the area over the weekend was robot lubrication which should not have caused us any issues like this.
 
#5 ? 6X-60-02 ? Step 15 max time exceeded ? 11x for 33min ? Els stated gun #1 was constantly faulting for step 15 strip out. They switched to gun #2 to keep the line running. Gun #2 was running just as bad. TMs came over at end of shift and replaced both bits as they were both blue and rounded out. ELs are working on touching up programs on gun #2 right now just so we can get one of the guns running. Gun #1 will need to be touched up and fixed by dayshift at EOS.
 
#1 ? 5B-30-03 ? Sealer doser not filled ? 2x for 2hr25min ? Purple adhesive change over did not go well. There was quite a bit of downtime while we were down on bodysides but when I got over there it was still down. I was told they spent quite a bit of time purging the system trying to get the old 410A material out of the system and adjusting settings to get it to stop oozing out inconsistently. The adhesive was just running out of the nozzle non-stop and every single door we were building was scrap. I stopped the line until we could get it fixed. At this point Eric Rossignol replaced the dispense valve which seemed to stop the non-stop leak and allow us to apply the bead as needed. I was told they had to mess with temperatures so I am not sure if some old 410A had hardened in the valve or what?after new valve was installed the doors looked better. Upon teardown we had a few thin spots so we increased the seal schedule volume from the teach pendant. The bead looked better after this and was bought off by inspectors. Probably need a little better plan and execution for material changes next time.
 
#3 ? 7G-70-L01 ? Step 15 max time ? 15x for 52min ? Strip outs on program 7. EL checked robot program and found it was off and rubbing the clearance hole. He touched it up but still had issues. Found the bit was blue and rounded out. Replaced bit which helped slightly. Still some issues. Screws were seated and stripping out at the very last part of the sequence so we dropped step 15 torque by 0.5nm which seemed to clear up the issue. Screws were still seated and looked good.",,,,\n\nParts:,,"Need to look at the chiclet configuration on 7X-020R-R18 101-C3. Not the correct configuration. WO has been written.
 
7K-050L-R06 - Needs a new leoni pack. Couple of cables have rub marks and a connector has been installed. Currently is taped up. Bodysides running straight through.
 
Inserted pallet 20824.54 with the new code rail.  Does anyone know what is wrong with pallet 20876.84? ",
